name,categories,lat,lng,neighborhood,nbhd_lat,nbhd_lng
CVS pharmacy,Pharmacy,41.75023700142406,-87.68243097550271,Beverly View,41.7485315,-87.6815352
Nicky's Family Restaurant & Pancake House,Breakfast Spot,41.751081513363765,-87.68258180162704,Beverly View,41.7485315,-87.6815352
Subway,Sandwich Place,41.74946332496431,-87.68335988902271,Beverly View,41.7485315,-87.6815352
CTA - 79th & Western Bus Terminal,Bus Station,41.750822694804334,-87.68268337052051,Beverly View,41.7485315,-87.6815352
Dollar Tree,Discount Store,41.749507904052734,-87.68244171142578,Beverly View,41.7485315,-87.6815352
South China Kitchen II,Chinese Restaurant,41.750855,-87.68334899999999,Beverly View,41.7485315,-87.6815352
ap deli,American Restaurant,41.749977111816406,-87.68363189697266,Beverly View,41.7485315,-87.6815352
Sprint Store,Mobile Phone Shop,41.749390999999996,-87.683284,Beverly View,41.7485315,-87.6815352
Nail Art,Spa,41.749390999999996,-87.683284,Beverly View,41.7485315,-87.6815352
Harold's Chicken Shack,Fried Chicken Joint,41.74946746364213,-87.68316804830025,Beverly View,41.7485315,-87.6815352
Koolerkitchensusa@gmail Kitchens,Furniture / Home Store,41.745717,-87.683149,Beverly View,41.7485315,-87.6815352
McDonald's,Fast Food Restaurant,41.6767799,-87.6809942,Beverly Woods,41.6809765,-87.6831485
Walgreens,Pharmacy,41.677950382156965,-87.68032103776932,Beverly Woods,41.6809765,-87.6831485
Joey’s Red Hots,Fast Food Restaurant,41.68420565354716,-87.68123035824719,Beverly Woods,41.6809765,-87.6831485
Let's Get Poppin,Snack Place,41.67920206475402,-87.68108570520106,Beverly Woods,41.6809765,-87.6831485
Family Dollar,Discount Store,41.678501000000004,-87.681127,Beverly Woods,41.6809765,-87.6831485
Pepe's Mexican Restaraunt,Mexican Restaurant,41.68105588929882,-87.68097524472334,Beverly Woods,41.6809765,-87.6831485
Lumes Pancake House,Breakfast Spot,41.682420569355905,-87.68059953152884,Beverly Woods,41.6809765,-87.6831485
Morgan Park Sports Center,Skating Rink,41.68426600235945,-87.68080533074203,Beverly Woods,41.6809765,-87.6831485
Domino's Pizza,Pizza Place,41.676941773498754,-87.68148469358039,Beverly Woods,41.6809765,-87.6831485
On Western,Scenic Lookout,41.677327254403274,-87.68087806319677,Beverly Woods,41.6809765,-87.6831485
Beverly Records,Record Shop,41.68228742737537,-87.6809990403422,Beverly Woods,41.6809765,-87.6831485
Sharks Fish & Chicken,Fast Food Restaurant,41.677022231528476,-87.6815834596895,Beverly Woods,41.6809765,-87.6831485
Redbox,Video Store,41.677951,-87.680314,Beverly Woods,41.6809765,-87.6831485
slackers,Bar,41.6774664539183,-87.68080524754224,Beverly Woods,41.6809765,-87.6831485
"Custom Golf Direct, Inc.",Disc Golf,41.969886779785156,-87.80276489257812,Big Oaks,41.9721668,-87.7986628
Jewel-Osco,Supermarket,41.9469166,-87.6466409,Boystown,41.9439979,-87.6473853
Walgreens,Pharmacy,41.9404234,-87.6442437,Boystown,41.9439979,-87.6473853
Planet Fitness,Gym / Fitness Center,41.948139836553715,-87.64777239374469,Boystown,41.9439979,-87.6473853
Fitness Formula Club (FFC),Gym,41.941090599829515,-87.64931277427242,Boystown,41.9439979,-87.6473853
Lakeview Athletic Club,Gym,41.94047,-87.64482,Boystown,41.9439979,-87.6473853
Sidetrack,Gay Bar,41.94324059532105,-87.64912723378356,Boystown,41.9439979,-87.6473853
Houndstooth Saloon,Southern / Soul Food Restaurant,41.943515616702534,-87.65330186179462,Boystown,41.9439979,-87.6473853
The Coffee & Tea Exchange,Gourmet Shop,41.942366411472946,-87.64444251453556,Boystown,41.9439979,-87.6473853
Rocks,Bar,41.94507457720504,-87.64580521393854,Boystown,41.9439979,-87.6473853
Chicago Diner,Vegetarian / Vegan Restaurant,41.94380715192381,-87.64929330584161,Boystown,41.9439979,-87.6473853
Roscoe's,Gay Bar,41.943514509884196,-87.64955647411497,Boystown,41.9439979,-87.6473853
Replay Beer & Bourbon,Gay Bar,41.944792646998664,-87.64921814203262,Boystown,41.9439979,-87.6473853
Starbucks,Coffee Shop,41.94362584,-87.64513865,Boystown,41.9439979,-87.6473853
Stan's Donuts & Coffee,Donut Shop,41.94195471233391,-87.64454162300413,Boystown,41.9439979,-87.6473853
Unabridged Books,Bookstore,41.94158754418788,-87.64438632972113,Boystown,41.9439979,-87.6473853
Eggsperience Pancakes & Cafe,Café,41.94105437070534,-87.64425926900262,Boystown,41.9439979,-87.6473853
The Men's Room,Men's Store,41.94430536855145,-87.6495127215356,Boystown,41.9439979,-87.6473853
Wood,New American Restaurant,41.9427740506565,-87.64929405097924,Boystown,41.9439979,-87.6473853
Brazilian Bowl Grill,Brazilian Restaurant,41.94021130165491,-87.64436651023858,Boystown,41.9439979,-87.6473853
Scarlet,Gay Bar,41.94247348145909,-87.6494618202356,Boystown,41.9439979,-87.6473853
Progress Bar,Gay Bar,41.94364353256102,-87.64927620660852,Boystown,41.9439979,-87.6473853
BEST WESTERN PLUS Hawthorne Terrace,Hotel,41.944129,-87.645938,Boystown,41.9439979,-87.6473853
Yoshi's Cafe,Japanese Restaurant,41.94169355603553,-87.6492418251221,Boystown,41.9439979,-87.6473853
Chicago Comics,Comic Shop,41.941033414671686,-87.65173266006956,Boystown,41.9439979,-87.6473853
Las Mañanitas,Mexican Restaurant,41.94622233137944,-87.64942818280193,Boystown,41.9439979,-87.6473853
Hydrate,Gay Bar,41.945321030544434,-87.6495293731646,Boystown,41.9439979,-87.6473853
lowcountry,Cajun / Creole Restaurant,41.942809720541554,-87.65307711368148,Boystown,41.9439979,-87.6473853
DS Tequila Company,Taco Place,41.94335670554691,-87.64953120432547,Boystown,41.9439979,-87.6473853
Majestic Hotel,Hotel,41.94754903,-87.64427685,Boystown,41.9439979,-87.6473853
El Jardin Restaurant,Mexican Restaurant,41.94266451774727,-87.65265875985355,Boystown,41.9439979,-87.6473853
Joe's On Broadway,Dive Bar,41.94726025580432,-87.6471521791148,Boystown,41.9439979,-87.6473853
Lehman Midtown True Value,Hardware Store,41.945219341004055,-87.64595223222791,Boystown,41.9439979,-87.6473853
hutch,New American Restaurant,41.941925,-87.652046,Boystown,41.9439979,-87.6473853
Lark,Pub,41.94494,-87.649249,Boystown,41.9439979,-87.6473853
7-Eleven,Convenience Store,41.9438829213501,-87.6489472389221,Boystown,41.9439979,-87.6473853
Elevate Coffee,Coffee Shop,41.943306,-87.64953,Boystown,41.9439979,-87.6473853
Furious Spoon,Ramen Restaurant,41.940058261079436,-87.64935312582293,Boystown,41.9439979,-87.6473853
Diva Thai & Sushi Bar,Sushi Restaurant,41.94677309786129,-87.64956289598672,Boystown,41.9439979,-87.6473853
Wiggleyville,Pet Store,41.94532298130277,-87.64753200704718,Boystown,41.9439979,-87.6473853
Mia Francesca,Italian Restaurant,41.94209475744125,-87.65239219169881,Boystown,41.9439979,-87.6473853
[solidcore],Pilates Studio,41.94221099670188,-87.64448978676988,Boystown,41.9439979,-87.6473853
Drew's on Halsted,American Restaurant,41.94006756573268,-87.64921210350936,Boystown,41.9439979,-87.6473853
Cram Fashion,Boutique,41.94274758471724,-87.64455262388425,Boystown,41.9439979,-87.6473853
Taco & Burrito Palace,Mexican Restaurant,41.945653375490714,-87.64946392850848,Boystown,41.9439979,-87.6473853
VIP Feet Feel Spa & Massage,Spa,41.94295846402847,-87.65309145474677,Boystown,41.9439979,-87.6473853
Ann Sather,Scandinavian Restaurant,41.94381810000001,-87.6448901,Boystown,41.9439979,-87.6473853
Bites Asian Tapas,Tapas Restaurant,41.942159564670156,-87.65242686622301,Boystown,41.9439979,-87.6473853
GAP,Clothing Store,41.940825247991384,-87.64457432132609,Boystown,41.9439979,-87.6473853
Jacqueline's,Dive Bar,41.94378326431651,-87.64520286334758,Boystown,41.9439979,-87.6473853
Si-Pie Pizzeria Lincoln Square,Pizza Place,41.94537329691623,-87.64610287449344,Boystown,41.9439979,-87.6473853
Jimmy John's,Sandwich Place,41.94253436273768,-87.65279088589195,Boystown,41.9439979,-87.6473853
Elixir Lounge,Gay Bar,41.94514493647152,-87.64946243353228,Boystown,41.9439979,-87.6473853
Angelina Ristorante,Italian Restaurant,41.947218381467465,-87.64710828309444,Boystown,41.9439979,-87.6473853
Chicago Male,Salon / Barbershop,41.944190084183695,-87.64946877711249,Boystown,41.9439979,-87.6473853
Vanille Patisserie,Bakery,41.9412885038503,-87.64435846756929,Boystown,41.9439979,-87.6473853
Gerber Collision & Glass,Automotive Shop,41.9441984,-87.6492476,Boystown,41.9439979,-87.6473853
Joy's Noodles,Noodle House,41.94176439361702,-87.64444254228326,Boystown,41.9439979,-87.6473853
Windy City Sweets,Candy Store,41.942162294752954,-87.64446574377408,Boystown,41.9439979,-87.6473853
Krung Thep Thai Cuisine,Thai Restaurant,41.94018612642063,-87.64919559479632,Boystown,41.9439979,-87.6473853
UFC Gym,Martial Arts School,41.94055088278114,-87.64434964113343,Boystown,41.9439979,-87.6473853
Little Jim's,Gay Bar,41.94550920221281,-87.64939911479271,Boystown,41.9439979,-87.6473853
Wigglyville,Pet Store,41.942911202960744,-87.64455062350494,Boystown,41.9439979,-87.6473853
Wang's,Cocktail Bar,41.94254405594007,-87.6445089233947,Boystown,41.9439979,-87.6473853
The Closet,Gay Bar,41.942646,-87.644267,Boystown,41.9439979,-87.6473853
Wrigley BBQ,BBQ Joint,41.947034,-87.646891,Boystown,41.9439979,-87.6473853
Kameya Ramen,Korean Restaurant,41.940017,-87.64461,Boystown,41.9439979,-87.6473853
Sushi+ Rotary Sushi Bar,Sushi Restaurant,41.94067888990984,-87.64431160760954,Boystown,41.9439979,-87.6473853
Steamworks Chicago,Spa,41.94139659776826,-87.64952269293589,Boystown,41.9439979,-87.6473853
Ping Pong,Asian Restaurant,41.942531858062054,-87.64455105151471,Boystown,41.9439979,-87.6473853
The Playground Theater,Performing Arts Venue,41.940220081798806,-87.6491755499491,Boystown,41.9439979,-87.6473853
Kanela Breakfast Club,Breakfast Spot,41.94085299397243,-87.65128071217929,Boystown,41.9439979,-87.6473853
Walgreens Pharmacy at Aris Health by Howard Brown,Pharmacy,41.9413334,-87.6490908,Boystown,41.9439979,-87.6473853
El Mariachi,Mexican Restaurant,41.94381850443794,-87.64515894596417,Boystown,41.9439979,-87.6473853
Town Hall Pub,Pub,41.943020865452965,-87.64951144986556,Boystown,41.9439979,-87.6473853
CTA Bus Stop 12550,Bus Station,41.94804840085429,-87.64547109603882,Boystown,41.9439979,-87.6473853
The Flower Flat,Breakfast Spot,41.947644766687375,-87.64641689989232,Boystown,41.9439979,-87.6473853
Ms. T's Southern Fried Chicken,Southern / Soul Food Restaurant,41.943003999999995,-87.6444,Boystown,41.9439979,-87.6473853
Forever Yogurt,Frozen Yogurt Shop,41.945745769187674,-87.6494743066383,Boystown,41.9439979,-87.6473853
Esencia Urban Kitchen,Mexican Restaurant,41.94325723817497,-87.64468461664491,Boystown,41.9439979,-87.6473853
Wakamono,Sushi Restaurant,41.942447756504954,-87.64450447304807,Boystown,41.9439979,-87.6473853
Maison Parisienne,Café,41.94192422108425,-87.65233070193084,Boystown,41.9439979,-87.6473853
Matsuya,Japanese Restaurant,41.94099775689747,-87.6515907207738,Boystown,41.9439979,-87.6473853
P.S. Bangkok,Thai Restaurant,41.94288049853327,-87.65305634040405,Boystown,41.9439979,-87.6473853
Sapphire Nail Salon,Nail Salon,41.94309299491437,-87.6494889232788,Boystown,41.9439979,-87.6473853
Nettelhorst Market,Farmers Market,41.94122786718494,-87.64455458546158,Boystown,41.9439979,-87.6473853
Egoist Underwear,Men's Store,41.946317,-87.649692,Boystown,41.9439979,-87.6473853
Milt's Barbecue for the Perplexed,BBQ Joint,41.943704747327395,-87.64499751312442,Boystown,41.9439979,-87.6473853
Rollapalooza,Sushi Restaurant,41.94315444384522,-87.64942049838366,Boystown,41.9439979,-87.6473853
Beatnix,Boutique,41.94364977054621,-87.64936486169584,Boystown,41.9439979,-87.6473853
Lakeview Eyebrow Threading,Spa,41.93997017610846,-87.64884991896766,Boystown,41.9439979,-87.6473853
Royal Indian Grill,Indian Restaurant,41.94056306819439,-87.65117688157154,Boystown,41.9439979,-87.6473853
New Modern Grill,Diner,41.94002591738514,-87.64919312376209,Boystown,41.9439979,-87.6473853
Shiawase Japanese Restaurant,Japanese Restaurant,41.94384374700456,-87.64517863409954,Boystown,41.9439979,-87.6473853
Windward Boardshop,Board Shop,41.942244417162314,-87.65246235470963,Boystown,41.9439979,-87.6473853
GNC,Supplement Shop,41.940265267867375,-87.64440612951768,Boystown,41.9439979,-87.6473853
Minibar,Gay Bar,41.94297823972631,-87.6493519027781,Boystown,41.9439979,-87.6473853
Roscoe's Phone Booth,Gay Bar,41.9435092882251,-87.6494263556984,Boystown,41.9439979,-87.6473853
The Villa Toscana Guest House,Bed & Breakfast,41.94550295046493,-87.65033742159467,Boystown,41.9439979,-87.6473853
Wired Coffee Bar,Coffee Shop,41.94577911486252,-87.64634607082492,Boystown,41.9439979,-87.6473853
Cupid's Treasures,Gift Shop,41.94602138831879,-87.6492813273736,Boystown,41.9439979,-87.6473853
7-Eleven,Convenience Store,41.9764913421086,-87.6741582396357,Bowmanville,41.9780271,-87.6789573
Half Acre Beer Co Balmoral Tap Room & Garden,Brewery,41.979996812277356,-87.68179928575601,Bowmanville,41.9780271,-87.6789573
K's Dugout,Bar,41.97605143646884,-87.6778721958319,Bowmanville,41.9780271,-87.6789573
Pauline's,Breakfast Spot,41.979815454077965,-87.67433081462548,Bowmanville,41.9780271,-87.6789573
Quick Bite,Hot Dog Joint,41.97787677580556,-87.68387072137948,Bowmanville,41.9780271,-87.6789573
Spiteful Brewing,Brewery,41.979830315812016,-87.68068426506528,Bowmanville,41.9780271,-87.6789573
Empirical Brewery Taproom,Brewery,41.976036629604685,-87.6751701263798,Bowmanville,41.9780271,-87.6789573
Leadway Bar and Grill,Bar,41.97700554769229,-87.67940713910161,Bowmanville,41.9780271,-87.6789573
West Andersonville Gardens,Garden,41.97767865781839,-87.67432063874256,Bowmanville,41.9780271,-87.6789573
Big Joe's,Dive Bar,41.976144148987174,-87.67551661024831,Bowmanville,41.9780271,-87.6789573
Yes Thai,Thai Restaurant,41.97642606384863,-87.67951728988545,Bowmanville,41.9780271,-87.6789573
Diala's Grocery and Liquor,Liquor Store,41.97588162669971,-87.67768441057635,Bowmanville,41.9780271,-87.6789573
El Tipico,Mexican Restaurant,41.97595018952004,-87.67646704072698,Bowmanville,41.9780271,-87.6789573
Aquanaut Brewing Company,Brewery,41.98099260026648,-87.67620993965546,Bowmanville,41.9780271,-87.6789573
Joie de Vine,Lounge,41.97988537902068,-87.6740609347023,Bowmanville,41.9780271,-87.6789573
G.V. Jewelry,Jewelry Store,41.976292,-87.677538,Bowmanville,41.9780271,-87.6789573
CMSA Men's Basketball @ Amundsen High,Basketball Court,41.97454809958803,-87.68003853535232,Bowmanville,41.9780271,-87.6789573
Foster Food & Liquor,Liquor Store,41.9763298034668,-87.67666625976562,Bowmanville,41.9780271,-87.6789573
El Milagro Grocery,Grocery Store,41.97788257280204,-87.6838470810139,Bowmanville,41.9780271,-87.6789573
Scooterworks Chicago,Motorcycle Shop,41.98004499501133,-87.6797775230521,Bowmanville,41.9780271,-87.6789573
Taza Coffee and Deli,Coffee Shop,41.975779610422165,-87.67931977533802,Bowmanville,41.9780271,-87.6789573
Let Them Eat Chocolate,Dessert Shop,41.97812031850977,-87.67948862274814,Bowmanville,41.9780271,-87.6789573
China Kitchen,Chinese Restaurant,41.975757,-87.677447,Bowmanville,41.9780271,-87.6789573
Destinations of Life,Pet Store,41.979821,-87.673925,Bowmanville,41.9780271,-87.6789573
CTA Bus Stop 4803,Bus Station,41.97615407712152,-87.67417755231293,Bowmanville,41.9780271,-87.6789573
Redbox,Video Store,41.97623843821685,-87.67420307391355,Bowmanville,41.9780271,-87.6789573
Brainerd Park,Park,41.727118366884206,-87.65755668891043,Brainerd,41.7268436,-87.6530693
Wild Kingdom,Resort,41.73008501151337,-87.65653553426237,Brainerd,41.7268436,-87.6530693
Dreamy's Baking,Bakery,41.72983932495117,-87.6524887084961,Brainerd,41.7268436,-87.6530693
91st & Aberdeen,Intersection,41.72802166921835,-87.65089031652036,Brainerd,41.7268436,-87.6530693
Da Kitchen,Food & Drink Shop,41.72984305756675,-87.65401626722874,Brainerd,41.7268436,-87.6530693
Bricktown Square,Shopping Mall,41.92471121452525,-87.78849328389052,Brickyard,41.9284572,-87.7873882
The Brickyard,Shopping Mall,41.93011151853077,-87.78791213727612,Brickyard,41.9284572,-87.7873882
Jewel-Osco,Supermarket,41.9262217,-87.7863353,Brickyard,41.9284572,-87.7873882
Target,Big Box Store,41.92957995442745,-87.78917426816923,Brickyard,41.9284572,-87.7873882
Lowe's,Hardware Store,41.92793139899448,-87.78940227575875,Brickyard,41.9284572,-87.7873882
XSport Fitness,Gym,41.925176803575845,-87.78776496648794,Brickyard,41.9284572,-87.7873882
McDonald's,Fast Food Restaurant,41.93062249883435,-87.7862058488426,Brickyard,41.9284572,-87.7873882
ALDI,Grocery Store,41.925949370387116,-87.78871095875664,Brickyard,41.9284572,-87.7873882
Starbucks,Coffee Shop,41.93015190886817,-87.78613214214637,Brickyard,41.9284572,-87.7873882
Five Below,Discount Store,41.930675682016506,-87.78758592862658,Brickyard,41.9284572,-87.7873882
Little Caesars Pizza,Pizza Place,41.93204553866519,-87.78554136575711,Brickyard,41.9284572,-87.7873882
Ross Dress for Less,Clothing Store,41.924429798996755,-87.78953123284664,Brickyard,41.9284572,-87.7873882
Unique Thrift Store,Thrift / Vintage Store,41.92608424150596,-87.78951843208422,Brickyard,41.9284572,-87.7873882
Marshalls,Department Store,41.9267149,-87.7882168,Brickyard,41.9284572,-87.7873882
Party City,Miscellaneous Shop,41.92562648612488,-87.78954006304451,Brickyard,41.9284572,-87.7873882
Buffalo Wild Wings,Wings Joint,41.92895920357923,-87.78599605725498,Brickyard,41.9284572,-87.7873882
Chipotle Mexican Grill,Mexican Restaurant,41.92851792184805,-87.78722253233002,Brickyard,41.9284572,-87.7873882
Dollar Tree,Discount Store,41.926585043676354,-87.789487398628,Brickyard,41.9284572,-87.7873882
Dunkin',Donut Shop,41.92892368021195,-87.78722952421151,Brickyard,41.9284572,-87.7873882
America's Best Contacts & Eyeglasses,Optical Shop,41.92958948184749,-87.78726965298634,Brickyard,41.9284572,-87.7873882
Papa John's Pizza,Pizza Place,41.92778634696322,-87.78602192475819,Brickyard,41.9284572,-87.7873882
Subway,Sandwich Place,41.9280285250692,-87.78606769277417,Brickyard,41.9284572,-87.7873882
Jimmy John's,Sandwich Place,41.93049662295839,-87.78714961058624,Brickyard,41.9284572,-87.7873882
Old Country AYCE Marketplace,Buffet,41.92540669167562,-87.78934862683936,Brickyard,41.9284572,-87.7873882
Kids Foot Locker,Shoe Store,41.92945597286902,-87.78655604662703,Brickyard,41.9284572,-87.7873882
Champs Sports,Shoe Store,41.930679798459295,-87.78786264361315,Brickyard,41.9284572,-87.7873882
Cricket Wireless Authorized Retailer,Mobile Phone Shop,41.928722,-87.78723000000001,Brickyard,41.9284572,-87.7873882
